trade_date,close_to_close,parkinson,garman_klass,rogers_satchell,yang_zhang
2005-01-07,0.07321168517138098,0.24922184985704446,0.27320866758077883,0.27238829457103275,0.2794206223542176
2005-01-14,0.09215858974970392,0.21289921875834325,0.22696066688985175,0.23811081143384538,0.2657055341175382
2005-01-21,0.12426954340655387,0.2470188263207142,0.16710177720790678,0.1124790106295161,0.18820399898917983
2005-01-28,0.06011215978217896,0.16124075373995447,0.1511285869637584,0.14386105588411757,0.1892486250838153
2005-02-04,0.06230627018702046,0.17044402081593982,0.16857517493818389,0.1747603144863963,0.18005779196011967
2005-02-11,0.08608313600616826,0.1686740669424427,0.1848154534458269,0.20080590646098112,0.23876184288576474
2005-02-18,0.0559269525573374,0.16525366152121185,0.16944872715335008,0.17580857256330343,0.19548599526347823
2005-02-25,0.1475446847261218,0.20514954650138384,0.18741479836771135,0.2015191546827412,0.20607063116424426
2005-03-04,0.0804228396122809,0.16045293723286105,0.16410709071054802,0.1736645119676941,0.2503330247854793
2005-03-11,0.06305072207914732,0.196202005165918,0.20128601432787774,0.2063838887839254,0.2175136962368694
2005-03-18,0.07922047042545385,0.19384701797980183,0.1961907875161727,0.20503420742639453,0.26764930313526936
2005-03-24,0.092106024239231,0.20536477160212482,0.1812261703871999,0.16128610171280272,0.18081703088316928
2005-04-01,0.14021917526374741,0.25038428775384086,0.21691136260474736,0.19818282057684866,0.25631106042557183
2005-04-08,0.0913860701137762,0.16965792678978842,0.17085760838028158,0.1894271201532727,0.19078008532149712
2005-04-15,0.08696230811578634,0.2378371360847194,0.24089734768470528,0.25614623835237005,0.25631788130632777
2005-04-22,0.19233668884172572,0.28627187827426714,0.26261687393579786,0.2507226081838044,0.29017938223893724
2005-04-29,0.10704871705067687,0.2557908526468795,0.2854615540908975,0.31154592586174074,0.31719396216944273
2005-05-06,0.08045821786921367,0.19980920820583278,0.1961338822921306,0.1878574921916137,0.20661540651938923
2005-05-13,0.10040995073642775,0.2354993816688605,0.24770329679762254,0.28445889793217016,0.3175449006962647
2005-05-20,0.0704028902067377,0.16989222034508383,0.17224888823772683,0.17505130470242833,0.18875027626377322
2005-05-27,0.03625208270871728,0.15913483564071212,0.16888075186542154,0.1830028297476724,0.18622808197963575
2005-06-03,0.10428767378486069,0.18325768490457642,0.17237880474113232,0.16873081206682028,0.17391333741653575
2005-06-10,0.03737310240795234,0.1604299046965975,0.18193516638783094,0.20255045196228177,0.19600775801358955
2005-06-17,0.040895348303837696,0.15890878292495048,0.18160226850595182,0.19566964583878355,0.19286723659049063
2005-06-24,0.09529639593559319,0.19343382988940414,0.17240417859308052,0.16085860382859046,0.18271428248449695
2005-07-01,0.1268666757988663,0.17531826331759898,0.16936877531424183,0.1606584041632175,0.1820146538518289
2005-07-08,0.15544723604154478,0.22399357815031842,0.18531835940877542,0.16030451221180547,0.19100965911193526
2005-07-15,0.044046310271449576,0.11951296744501565,0.13653095497705103,0.15122423867795187,0.15653328380706008
2005-07-22,0.06243590225539301,0.18223987441479195,0.17439430776945747,0.17170941900008713,0.21175526383913323
2005-07-29,0.08748118631077127,0.1703414771638418,0.16454641553345584,0.1592357856755377,0.16682335602346096
2005-08-05,0.0848489916202451,0.140299834284194,0.13757372355128064,0.14344968603310188,0.16081211568633136
2005-08-12,0.04071932445098601,0.1813439182313224,0.20368781168644964,0.21457743062785978,0.21535134342060758
2005-08-19,0.12482712447380301,0.2118383704632204,0.18518932178063455,0.17666309534993435,0.18794977244076227
2005-08-26,0.0738687177485277,0.22674912970911895,0.25388608127999523,0.28037794143494715,0.2738661363268395
2005-09-02,0.07356219649913254,0.22625982771511535,0.2385999120816058,0.2545406039295219,0.2541209913469415
2005-09-09,0.09811250805496458,0.1980091963459876,0.1954975828146479,0.19848905978062348,0.20409989938779308
2005-09-16,0.08908055770764552,0.14343180202910255,0.1378152254672066,0.1357860112994831,0.19135416424765062
2005-09-23,0.122737022046945,0.2532888309268376,0.23726427718186172,0.22485250808784032,0.24546413879020523
2005-09-30,0.09218647651339684,0.26375106901932427,0.22030305094754948,0.21032397366823932,0.22940673285631588
2005-10-07,0.04217537568193819,0.23066233260207572,0.2430274472122571,0.2404829780361469,0.23751784574343163
2005-10-14,0.062287876731113474,0.1965653152680524,0.20745546629047332,0.21757014003505165,0.21169100329831475
2005-10-21,0.1467074142183139,0.3033352837350607,0.24808864733569852,0.21079631593349332,0.2732027401159335
2005-10-28,0.16885260213847353,0.21941462273966336,0.17784240661085116,0.14943013109477624,0.2204458553109073
2005-11-04,0.06400922791046401,0.19876457840581957,0.19202198288855182,0.18268078518452172,0.21081665120502877
2005-11-11,0.08540345437584627,0.19362831517412668,0.18786284747090512,0.19612674876539546,0.21798750786026955
2005-11-18,0.056561312956339656,0.14838238283788718,0.16249066423047392,0.18093451539009708,0.20815434010186365
2005-11-25,0.043737089131786075,0.11388217539611215,0.10622212583265063,0.09996946996544236,0.10630206457470863
2005-12-02,0.08841588162096164,0.18927942535047781,0.18430476177674696,0.1904212243211954,0.26476095838876884
2005-12-09,0.033033242711690704,0.152595681721905,0.16188275784373646,0.1707657338068053,0.1792129250374978
2005-12-16,0.11101417555497327,0.23592962651065616,0.22426919299745546,0.2283708789940365,0.2327904377727871
2005-12-23,0.05261340172894556,0.13163858150642901,0.1419991315555757,0.1553663706003564,0.19889909788626045
2005-12-30,0.06753552615334478,0.13990171563579368,0.13736540145011542,0.13850066933551403,0.1645580564689235
2006-01-06,0.08045542428216453,0.16106766259249145,0.16913610253529066,0.18081217713713174,0.1811878352506597
2006-01-13,0.048319575099835095,0.12619713156304058,0.13245375355244832,0.13408598374308087,0.13488707923103363
2006-01-20,0.12945046767256446,0.18660241418701695,0.12277109301856079,0.07663889261135551,0.1416827185071017
2006-01-27,0.047927395312622675,0.15197826822864105,0.17335153268574408,0.1904122640235268,0.1854312896043424
2006-02-03,0.0571802643793059,0.16494279395671366,0.1769232764454026,0.19494657880962143,0.24009559671766242
2006-02-10,0.059712471673685055,0.16734849266525156,0.17859505924201025,0.1798000957295276,0.17975378126333322
2006-02-17,0.1044903798170431,0.21186656919714117,0.16008691472632494,0.13141086726750742,0.15436503111260955
2006-02-24,0.08736282701891487,0.13830161496291635,0.1432475533346994,0.1400444636495037,0.15451227552218827
2006-03-03,0.13216282516154867,0.21487037067505987,0.19018829464417367,0.1944500873776183,0.21482628317428298
2006-03-10,0.09340222393544444,0.28529561989237057,0.2871746863939003,0.31221562563867544,0.3089802100224153
2006-03-17,0.0579190561409469,0.24335935728748265,0.21245815881000918,0.19000863187707243,0.3544767663301108
