trade_date,close_to_close,parkinson,garman_klass,rogers_satchell,yang_zhang
2005-01-07,0.09279779503402699,0.30093456945582236,0.2817037419300268,0.2653332180499095,0.2752600941680105
2005-01-14,0.10416244276034245,0.2630721916049584,0.2706212586747944,0.2750778124091356,0.2745300404639752
2005-01-21,0.09497160956380589,0.27036787286653047,0.25263934318277126,0.257251529522032,0.28196527617702094
2005-01-28,0.07592922333013172,0.22678986174732366,0.24537432975039156,0.2709208108754047,0.3148903952292575
2005-02-04,0.10228444735145872,0.19636796472640713,0.17222329097969402,0.17882841901439045,0.20206624979557522
2005-02-11,0.11201737441174614,0.21991829979284622,0.21283420262346806,0.2158261533829652,0.22467895929754905
2005-02-18,0.07937091214180453,0.18125370807650173,0.18193997788468178,0.20527346166251373,0.2552297290729341
2005-02-25,0.20835097458625684,0.30025695910568967,0.32086856076603326,0.358094402066064,0.3754689620128353
2005-03-04,0.11185572021212489,0.23704968869694684,0.24929487323181668,0.2606378432791578,0.2715383833882242
2005-03-11,0.09487054244835232,0.18342594535008366,0.20636633061415505,0.22232939655566647,0.2226722598169034
2005-03-18,0.10024347997034096,0.21071588066379762,0.17869025105111946,0.16273343357019524,0.1911400869793586
2005-03-24,0.0923367567815286,0.2083874239349451,0.23017383018442308,0.2538850634880512,0.25416793312332503
2005-04-01,0.21131113303525406,0.3065944627878322,0.28253084864222894,0.25904308762801564,0.3189166667375338
2005-04-08,0.11115833177594753,0.1940192772868912,0.1959276982710717,0.2079814689936518,0.2298373473663178
2005-04-15,0.1984364609750864,0.4063990521272491,0.37404062409194677,0.34823249042982424,0.35876903941165467
2005-04-22,0.2455005650534815,0.39151910738803036,0.338914431453906,0.310871722698585,0.34943868271400363
2005-04-29,0.18876735472216735,0.3032245866884489,0.3225892106641574,0.33456324307348606,0.3598482548969052
2005-05-06,0.12338889462437237,0.2267610948757602,0.23687261938754028,0.24772862045902685,0.257966003977349
2005-05-13,0.14626542920280128,0.3467735296472193,0.27678943395806904,0.2384389709357321,0.3022558974674169
2005-05-20,0.11248648359190253,0.4122408364366328,0.3319770065738436,0.3086723905086293,0.5022388609492241
2005-05-27,0.10673951847075441,0.2609236732456172,0.26390973356197867,0.25355391226215884,0.265951934129428
2005-06-03,0.0566332626374834,0.1542603002928087,0.17599645892931837,0.19366550548039152,0.20988038174935153
2005-06-10,0.06090340764287285,0.21360953937776136,0.2360937333210954,0.2433442236923726,0.25588055468700666
2005-06-17,0.04498304244212482,0.20942608514060265,0.2199613158933998,0.2394032301094385,0.24981456209398634
2005-06-24,0.12204611379602083,0.25452366939717935,0.2153206886481577,0.20410858367560789,0.21638128402611415
