trade_date,h.1,h.2,h.3,h.4,h.5
2004-12-30,0.844435133375106,0.8504072955272783,0.8563761348611749,0.8623416532255601,0.8683038524681699
2004-12-31,0.8049976094717637,0.8106939618455097,0.8163879375854445,0.822079537683148,0.8277687631297865
2005-01-03,0.8110803859258874,0.8165848122253546,0.8220867920490145,0.827586326484218,0.8330834166178331
2005-01-04,0.9853117296701484,0.9919916124419976,0.9986652541129885,1.005332660514262,1.0119938374715116
2005-01-05,0.9431148390144931,0.9493586530338725,0.9555969539568433,0.9618297466513008,0.9680570359808421
2005-01-06,0.9018056308515648,0.9076542381756553,0.9134979914578112,0.9193368947266367,0.9251709520073923
2005-01-07,0.8574376636281067,0.8629016480678847,0.8683614234845358,0.8738169931203599,0.8792683602151591
2005-01-10,0.8138943289487051,0.8189788468126677,0.8240598440913928,0.8291373232225783,0.8342112866422347
2005-01-11,0.8321441623028958,0.8373074963130711,0.8424671975686517,0.8476232686255262,0.8527757120377846
2005-01-12,0.8029933171993314,0.8078844128544717,0.8127727233191215,0.8176582501792828,0.822540995020054
2005-01-13,0.822610955170797,0.8276148097270847,0.8326153468582114,0.8376125687635434,0.8426064776409892
2005-01-14,0.7843976525698084,0.789091356901161,0.7937821930741048,0.7984701628412711,0.8031552679542203
2005-01-18,0.8075749594738308,0.8124972749771399,0.8174160432300978,0.8223312667890188,0.8272429482083749
2005-01-19,1.033240359758856,1.0397436986846784,1.0462388648362442,1.0527258684843137,1.059204719886741
2005-01-20,1.0143236705888439,1.0207540317113877,1.0271761455133006,1.0335900225722618,1.0399956734523843
2005-01-21,0.9965850085481341,1.0029417311909674,1.0092902698584776,1.01563063508714,1.021962837399865
2005-01-24,0.9855055543225549,0.9916898696661243,0.9978666665182536,1.0040359540194397,1.0101977412990668
2005-01-25,0.9346846772304607,0.940426806246851,0.9461630059240528,0.9518932823847186,0.9576176417451793
2005-01-26,0.9438743592809026,0.9497277415637841,0.955574669221999,0.9614151493731719,0.967249189127079
2005-01-27,0.8983158431030805,0.9038288185661514,0.9093363357227056,0.9148383999769227,0.9203350167276321
2005-01-28,0.8547167560446367,0.8599554984858252,0.8651894300108203,0.8704185550376508,0.8756428779802882
2005-01-31,0.8377200025316627,0.8428716454365534,0.8480186392696617,0.853160988226517,0.8582986964988621
2005-02-01,0.8102457832574069,0.8149552650011377,0.8196614776324326,0.8243644234205639,0.8290641046332288
2005-02-02,0.769637243504813,0.7740096210270193,0.7783794127225169,0.7827466201205651,0.7871112447495191
2005-02-03,0.7550853353510582,0.7591747378205389,0.7632623243834854,0.7673480958462542,0.7714320530148439
2005-02-04,0.8754193119582496,0.8805066177197389,0.8855898376534463,0.8906689750408708,0.8957440331608759
2005-02-07,0.8398414846043983,0.8447407519026834,0.8496362029136665,0.8545278406100469,0.8594156679622086
2005-02-08,0.8100718790263628,0.8147812170156287,0.8194870999220528,0.8241895302805131,0.828888510624028
2005-02-09,0.9473372386225234,0.9530706102594527,0.9587976926905472,0.9645184928147332,0.9702330175233699
2005-02-10,0.9001434068465337,0.9054374294764601,0.9107265271971939,0.9160107045902666,0.9212899662329472
2005-02-11,0.9013306197787976,0.9065975888270645,0.9118597075207526,0.917116980326556,0.9223694117070552
2005-02-14,0.859157570374246,0.8641848983670002,0.8692078978884453,0.8742265726653452,0.8792409264212547
2005-02-15,0.8252313292338698,0.8298035967538775,0.8343728502138301,0.83893909160061,0.84350232289979
2005-02-16,0.7939133436172867,0.7983215487246267,0.8027269809913067,0.8071296421614937,0.8115295339782577
2005-02-17,0.9061182667691163,0.9110918494211476,0.9160618792379244,0.9210283587573835,0.9259912905156487
2005-02-18,0.8661569644482122,0.8708797097116969,0.875600167603525,0.8803183392315412,0.885034225703054
2005-02-22,0.8424064483017888,0.8469150929204301,0.8514216277395278,0.855926053746353,0.8604283719277147
2005-02-23,0.8076802542920771,0.8119137111742359,0.816145593225785,0.8203759010325555,0.824604635180161
2005-02-24,0.8048367082663266,0.8090298396828969,0.813221282059221,0.8174110360756632,0.8215991024123139
2005-02-25,0.7856470357381136,0.7896921712050319,0.7937357222412688,0.7977776894674266,0.8018180735038646
2005-02-28,0.7525071188051198,0.7562731223847674,0.7600384109375863,0.7638029845993339,0.767566843505742
2005-03-01,0.7894140301136381,0.7934481303764499,0.7974810079340635,0.8015126631570716,0.8055430964159546
2005-03-02,0.7554853729437676,0.7592699552952776,0.7630539081755231,0.7668372316892009,0.7706199259409906
2005-03-03,0.7511027985381167,0.7547867847592238,0.7584700855787799,0.7621527011243032,0.7658346315232882
2005-03-04,0.7351859490347515,0.7388085510786604,0.7424308975619422,0.7460529885026258,0.7496748239187387
2005-03-07,0.7244834448829125,0.7279506631959527,0.7314176099503507,0.7348842851673754,0.7383506888682941
2005-03-08,0.7323050814372076,0.7358707020852063,0.7394361754103695,0.7430015014187842,0.7465666801165369
2005-03-09,0.6988116485714952,0.702083053891962,0.7053544592124288,0.7086258645328954,0.7118972698533622
2005-03-10,0.6724067490633858,0.67542075448879,0.6784347599141943,0.6814487653395986,0.6844627707650028
2005-03-11,0.7358428563686074,0.7393289699997896,0.7428149034141077,0.7463006566208784,0.7497862296294175
2005-03-14,0.7092753265667737,0.7127252628459203,0.7161751991250669,0.7196251354042135,0.72307507168336
2005-03-15,0.7308925626166591,0.7343639533660817,0.7378353441155043,0.7413067348649269,0.7447781256143495
2005-03-16,0.7527106624935231,0.7562377325776825,0.7597645560309182,0.763291132870476,0.7668174631136004
2005-03-17,0.7140736169888867,0.7172180844405119,0.7203624962032217,0.7235068522780024,0.7266511526658402
2005-03-18,0.6964915784164418,0.6994386698996192,0.7023857544545321,0.7053328320811969,0.7082799027796296
2005-03-21,0.6618403120512801,0.6645204794123399,0.6672006467733995,0.6698808141344589,0.6725609814955181
2005-03-22,0.6714367563135498,0.6741428611686324,0.676848966023715,0.6795550708787975,0.6822611757338801
2005-03-23,0.6460848259421879,0.64859678443707,0.6511087429319522,0.6536207014268344,0.6561326599217165
