trade_date,h.1,h.2,h.3,h.4,h.5
2010-04-09,0.41095836658541574,0.42443065935239765,0.437538610931818,0.4502920744721534,0.4627006366558915
2010-04-12,0.39339293661465213,0.4072711845742373,0.42077425760502307,0.43391229792579755,0.446695173577641
2010-04-13,0.36874139228801545,0.38323050283423493,0.39732783012481926,0.41104396791698394,0.42438922351442643
2010-04-14,0.3604908852751006,0.3751724771219539,0.3894570059404578,0.40335521028336097,0.41687753827970886
2010-04-15,0.34887617593846576,0.3638240953143367,0.37836817449458726,0.3925193238206167,0.40628815887478154
2010-04-16,0.3681585322219944,0.3825725526603917,0.3965970827487865,0.41024264715192404,0.42351948614093626
2010-04-19,0.4082312138817756,0.4215698643889771,0.4345478563579953,0.4471749414935543,0.45946060782785986
2010-04-20,0.38492097998587,0.3986140745845501,0.4119464786617154,0.42492769318527146,0.437566968857631
2010-04-21,0.6697357269975956,0.6763023892021037,0.6826901456255984,0.6889038704762361,0.6949483051665482
2010-04-22,0.7471712403967037,0.7517494478626994,0.7562017249257567,0.7605315354888336,0.7647422481750874
2010-04-23,0.7703615539330588,0.7744016254979876,0.7783324726446565,0.782157048284506,0.7858782254962238
2010-04-26,0.8132750804325753,0.8162665396921415,0.8191771542053677,0.822009108816654,0.8247645293245713
2010-04-27,0.8748578876437055,0.8762792795232858,0.8776621296427514,0.879007483081432,0.8803163565808023
2010-04-28,0.8289183725524057,0.8315217117236796,0.8340545627722582,0.8365188342375651,0.8389163829833289
2010-04-29,0.9258748253779767,0.9259650420754139,0.9260528117663294,0.9261382008224825,0.9262212738153878
2010-04-30,1.003662981264677,1.0017235589446691,0.9998368143840477,0.9980013167720474,0.9962156741609728
2010-05-03,0.9229798569388548,0.9231633961708066,0.9233419604626405,0.9235156846630695,0.9236846999656518
2010-05-04,0.8688333097815679,0.8704226137692803,0.8719688429860208,0.8734731648836479,0.8749367152726717
2010-05-05,0.7943488069067653,0.797888204067765,0.8013313539543896,0.804680873830937,0.807939309790106
2010-05-06,1.4449514888688895,1.431964543954503,1.4193226936451424,1.4070167679406882,1.395037840510151
2010-05-07,1.4718861082835575,1.458213492731093,1.4449042929766414,1.4319488494900463,1.4193377594898215
2010-05-10,2.0428285826403565,2.0145411593302245,1.9870041434361132,1.9601976281858915,1.9341022348933292
2010-05-11,1.8080582306574664,1.785844568013635,1.7642205722966287,1.7431705906584605,1.7226793857596947
