trade_date,h.1,h.2,h.3,h.4,h.5
2015-01-27,0.6679906736656375,0.665191398511316,0.6625065680438396,0.6599315033425501,0.6574617167783133
2015-01-28,0.7672688884370513,0.7603898156313366,0.7537939681548428,0.7474696850484005,0.7414057854580945
2015-01-29,0.7322063564763487,0.7265629058102379,0.7211551463604308,0.715973234796538,0.7110077388817808
2015-01-30,1.0671219130789584,1.0476870038482562,1.0290673894591635,1.011228868276321,0.9941386734236752
2015-02-02,1.070401806879236,1.050521183374825,1.0314849622678037,1.0132572787167828,0.9958037911906467
2015-02-03,0.9992243737153629,0.9820089517395898,0.9655345188695758,0.9497691813268454,0.9346824181103335
2015-02-04,0.859889744930262,0.8487521164968473,0.8380909488785625,0.8278858593781654,0.8181173372575208
2015-02-05,0.7652747366946991,0.7579047499746929,0.7508546393902484,0.7441105215049378,0.7376591154587232
2015-02-06,0.6964958736538054,0.6920055091860036,0.6877110366845678,0.6836039103704724,0.6796759572739524
2015-02-09,0.6907821601221107,0.6866543558194729,0.6827053975841368,0.6789275365226367,0.6753133594791096
2015-02-10,0.7497579617853781,0.7430525081110624,0.7366383494861456,0.7305028316131074,0.7246338499162507
2015-02-11,0.66959120718157,0.6662092939317409,0.6629757077342763,0.6598839431253047,0.6569277799635543
2015-02-12,0.6017425999022984,0.6011984447318682,0.6006785386768791,0.6001818011271823,0.5997071996277172
2015-02-13,0.5619688092092254,0.563475394306736,0.5649149940373717,0.5662905866858526,0.5676050181172333
2015-02-17,0.49289860278227543,0.49733722741692177,0.5015758977602481,0.5056236214941173,0.5094890005159901
2015-02-18,0.4632011168113866,0.4689025997787747,0.47434450348879553,0.47953864616334685,0.48449630795988247
2015-02-19,0.47473317298499795,0.4798797257522808,0.48479148718073783,0.48947916870679653,0.4939529930994962
2015-02-20,0.42584802891415974,0.4331908197229183,0.440195323999861,0.44687712679712793,0.453251095154679
2015-02-23,0.3847648399995382,0.3939846964800484,0.4027732991401699,0.41115081964504663,0.4191364861410513
2015-02-24,0.354209303288511,0.36488108663503793,0.3750474718567231,0.3847323937783563,0.39395865371075167
2015-02-25,0.3413917686695829,0.3526887459751204,0.36344634607636633,0.37369032168226585,0.38344519593178455
2015-02-26,0.309245629332013,0.3221941837072305,0.3345229213308223,0.34626151136850847,0.35743820279303745
2015-02-27,0.29616977812137335,0.30978932371428003,0.3227536870145479,0.335094386242345,0.3468414234013396
2015-03-02,0.2729061715975809,0.28768553117178813,0.3017467130995397,0.31512461599259745,0.3278524426245013
